# _tick,_time,step,pg_loss,value_loss,dist_entropy,train:mean_episode_return,train:median_episode_return,test:mean_episode_return,test:median_episode_return,train_eval:mean_episode_return,train_eval:median_episode_return,sps,train:success_rate,train_eval:success_rate,test:success_rate
76,1624925366.4786322,126173184,-0.002270503551699221,0.14206389586130777,0.650357628862063,0.9490306,0.95293367,0.72688776,0.8771684,0.9341072,0.93686223,5206.800209187185,1.0,1.0,0.9
77,1624925676.5099537,127811584,-0.003541079475932444,0.028864067629911005,0.3843567470709483,0.9455867,0.94489795,0.9097705,0.9276786,0.83043367,0.9288265,5256.839136369888,1.0,0.9,1.0
78,1624926017.8825488,129449984,-0.00228047018754296,0.1632920162131389,0.4486958011984825,0.9485714,0.9494898,0.904949,0.9219388,0.89255106,0.9288265,4778.55589335227,1.0,1.0,1.0
79,1624926339.0228639,131088384,-0.0021424293906117478,0.06310260063037276,0.191477220505476,0.9398469,0.9403061,0.92997456,0.93686223,0.9244642,0.9334184,5104.405215071395,1.0,1.0,1.0
80,1624926660.1832988,132726784,-0.002182057942263782,0.006965044187381864,0.27675316855311394,0.9318112,0.9311224,0.9132143,0.9242347,0.9334184,0.9380102,5065.493567644707,1.0,1.0,1.0
81,1624926998.5681932,134365184,-0.0015286229997097205,0.2604820815225442,0.6713112865885099,0.48831636,0.66020405,0.78543365,0.9070153,0.8939285,0.9265306,4909.04686422876,0.7,1.0,0.9
82,1624927307.1385837,136003584,-0.0047661908708202345,0.03261042223311961,0.5398106301824251,0.90563774,0.91160715,0.8325001,0.91849494,0.922398,0.91619897,5328.1560595214,1.0,1.0,0.9
83,1624927662.7835324,137641984,-0.0039376957768884795,0.010367706379232308,0.3097876471777757,0.9203316,0.9207908,0.9196428,0.9276786,0.9350256,0.9380102,4488.716266551859,1.0,1.0,1.0
84,1624927944.4612439,139280384,-0.004381471507561703,0.329418729369839,0.5451607579986254,0.94260204,0.94260204,0.8269898,0.92308676,0.7508673,0.9357143,5876.4074972383005,1.0,0.8,0.9
85,1624928252.1898344,140918784,-0.0036776489917732156,0.04242282655710975,0.41585713749130565,0.92125,0.9219388,0.7141326,0.8909439,0.8219388,0.90816325,5260.936822684499,1.0,0.9,0.8
86,1624928579.0007699,142557184,-0.004529905486075829,0.039515885757282376,0.3184407080213229,0.9515561,0.95178574,0.93043363,0.9334184,0.9341071,0.9322704,4998.469322787677,1.0,1.0,1.0
87,1624928908.5633426,144195584,-0.000996863857532541,0.02224813118421783,0.11129645071923733,0.95568883,0.9586735,0.7458163,0.9253826,0.8253826,0.9391582,4994.5759448952795,1.0,0.9,0.8
88,1624929241.4576952,145833984,-0.0022128975057664015,0.17481057407955328,0.5027686345080534,0.94535714,0.94719386,0.9221684,0.9242347,0.9380102,0.93686223,4905.875024929797,1.0,1.0,1.0
89,1624929527.8231597,147472384,-0.00281170515033106,0.11718308087438345,0.43480073660612106,0.95385206,0.9575255,0.86591834,0.94375,0.83181125,0.91160715,5741.075478041255,1.0,0.9,1.0
90,1624929827.2859457,149110784,-0.002308122154014806,0.1410681207974752,0.3984877790013949,0.85522956,0.94719386,0.91298467,0.9265306,0.8320408,0.9276786,5461.870627890626,0.9,0.9,1.0
91,1624930134.3080487,150749184,-0.005800833421138425,0.25081773412724334,0.8976969371239344,0.87211734,0.8668367,0.9217092,0.92308676,0.79369897,0.9207908,5323.770316445517,1.0,0.9,1.0
92,1624930474.4751942,152387584,-0.004596325646465023,0.0411572055115054,0.4472268484532833,0.922398,0.9207908,0.92262757,0.9253826,0.8976021,0.91619897,4956.640378530749,1.0,1.0,1.0
93,1624930805.4161603,154025984,-0.0015652797107274334,0.18512638161579767,0.347716083129247,0.9393877,0.9403061,0.73089284,0.90816325,0.9354847,0.9345663,4958.617885232429,1.0,1.0,0.8
94,1624931151.6707814,155664384,-0.0034971040634748838,0.012395196206246814,0.47709497436881065,0.9040306,0.9035714,0.90426016,0.9070153,0.92400503,0.9265306,4715.2293641923225,1.0,1.0,1.0
95,1624931490.5160346,157302784,-0.0010725834290497005,0.053308556166787945,0.32838645825783414,0.9320408,0.9334184,0.7893368,0.9024235,0.84443873,0.93686223,4877.842339818504,1.0,0.9,0.9
96,1624931824.7993395,158941184,-0.002218310022726655,0.10459987881282966,0.27541865532596904,0.94030607,0.94260204,0.9276786,0.9311224,0.93663263,0.9391582,4850.580040181844,1.0,1.0,1.0
97,1624932174.6031501,160579584,-0.00043768732575699687,0.2569856159389019,0.33383988216519356,0.85316336,0.94719386,0.916199,0.9276786,0.8478826,0.94719386,4704.063328120305,0.9,0.9,1.0
98,1624932522.8533494,162217984,-0.004628013809754823,0.13445572989682356,0.46939260015885037,0.9460459,0.95063776,0.9203316,0.91619897,0.7957653,0.9219388,4745.004088921435,1.0,0.9,1.0
99,1624932847.5781157,163856384,-0.002603287013092389,0.06421056902036071,0.45321177939573926,0.92308676,0.9265306,0.8946174,0.9357143,0.8359439,0.9311224,5033.476288587971,1.0,0.9,1.0
100,1624933202.447788,165494784,-0.0019699965681259832,0.0453840879102548,0.2838767357170582,0.92905617,0.9311224,0.9217092,0.9288265,0.8341072,0.9345664,4605.213988562022,1.0,0.9,1.0
101,1624933550.0385878,167133184,-0.0006425442212882141,0.019923489579620462,0.07760924380272627,0.956148,0.95637757,0.9311224,0.93686223,0.93525517,0.9380102,4685.2333217271325,1.0,1.0,1.0
102,1624933881.14041,168771584,-0.0035748971858993173,0.11026931678255399,0.6048246820767721,0.92698985,0.9276786,0.9191836,0.9207908,0.9161989,0.9265306,4942.860982115412,1.0,1.0,1.0
103,1624934202.8693113,170409984,-0.002861397214777147,0.11503868612150352,0.4240939791003863,0.9471938,0.95063776,0.7599491,0.9345664,0.92997444,0.9322704,5127.469804500347,1.0,1.0,0.9
104,1624934511.4608774,172048384,-0.0014411577528032165,0.027211324234182637,0.48334238305687904,0.8345663,0.9334184,0.92653066,0.9219388,0.9311224,0.9276786,5207.80862649301,0.9,1.0,1.0
105,1624934807.569151,173686784,-0.004735047249899556,0.05229942640289664,0.6208266789714495,0.8790051,0.88290817,0.8244643,0.9219388,0.9184949,0.9276786,5393.325662864638,1.0,1.0,0.9
106,1624935147.0564265,175325184,-0.001847204965694497,0.014485239478138586,0.30488867685198784,0.9196428,0.9242347,0.9338776,0.9380102,0.82216835,0.9380102,4883.473141506114,1.0,0.9,1.0
107,1624935497.3551977,176963584,-0.0008914298960007727,0.02345561853144318,0.16867767088115215,0.9563776,0.95637757,0.85030615,0.92308676,0.93272954,0.9334184,4763.009264390848,1.0,1.0,1.0
108,1624935829.0870683,178601984,0.003081085975281894,0.04126000823453069,0.4869708629945914,0.9233163,0.93686223,0.92653066,0.9265306,0.9175765,0.9242347,5002.406697411496,1.0,1.0,1.0
109,1624936155.3258436,180240384,-0.00481543515343219,0.15348111900190511,0.5256253505746523,0.92308676,0.9242347,0.9031123,0.9288266,0.93525517,0.9357143,4980.706715985027,1.0,1.0,1.0
110,1624936504.5599968,181878784,-0.0035404079244472086,0.026441272037724655,0.4203964148958524,0.91183674,0.9093112,0.92079085,0.9276786,0.9419133,0.94260204,4684.991185240608,1.0,1.0,1.0
111,1624936850.4103732,183517184,-0.001948652109907319,0.02499900145145754,0.2465339240928491,0.9322704,0.9334184,0.8136734,0.9276786,0.84971935,0.9460459,4764.296005427297,1.0,0.9,0.9
112,1624937204.8967638,185155584,-0.003370442757538209,0.04019302548840642,0.563986616830031,0.915051,0.91849494,0.84742343,0.9403061,0.8311224,0.9288265,4591.042472654934,1.0,0.9,0.9
113,1624937552.7266715,186793984,-0.0002575628653479119,0.004572433332214132,0.2577901470164458,0.92951536,0.92997444,0.93571424,0.9334184,0.8442092,0.9345663,4726.2091976566535,1.0,0.9,1.0
114,1624937931.7344491,188432384,-0.0015398564476830263,0.005535129884568353,0.2065426086386045,0.9398469,0.94375,0.9155103,0.9322704,0.9393878,0.9403061,4322.693437388545,1.0,1.0,1.0
115,1624938272.2624097,190070784,-0.006132548849564046,0.00602424160266916,0.1445530615746975,0.9510969,0.95293367,0.9210204,0.9219388,0.8380102,0.9253826,4804.339865497805,1.0,0.9,1.0
116,1624938643.1896207,191709184,-0.0014393305755220354,0.19282185472548008,0.22361320070922375,0.8485715,0.94260204,0.84352046,0.9380102,0.9373215,0.9322704,4446.237069741716,0.9,1.0,0.9
117,1624939001.8743067,193347584,-0.0011491462064441293,0.022609345188053947,0.1445212277273337,0.926301,0.9586735,0.9233163,0.93571424,0.9249234,0.9311224,4514.983146324023,1.0,1.0,1.0
118,1624939364.037426,194985984,-0.0018943190031374495,0.03529824526049197,0.3289507528146108,0.8452552,0.9276786,0.8976021,0.9345663,0.8524745,0.9460459,4572.358164478713,1.0,0.9,1.0
119,1624939705.2623427,196624384,-0.003338075572780023,0.07387006003409624,0.9136537810166677,0.38250002,0.4042092,0.8306633,0.92423475,0.7556888,0.94375,4803.306993981451,0.9,0.8,0.9
120,1624940028.2134862,198262784,-0.003962909143107633,0.14778286839524904,1.1283985028664272,0.55872446,0.55114794,0.80186236,0.86913264,0.8904847,0.90586734,5113.8973963091,1.0,1.0,1.0
121,1624940301.74472,199901184,-0.006646067815988014,0.3886380270123482,0.6415040070811907,0.91780615,0.9139031,0.70127547,0.90816325,0.71390307,0.8955357,5978.175423278076,1.0,0.8,0.8
122,1624940597.8397968,201539584,-0.0013438056339509785,0.04582200990989804,0.30056051909923553,0.9228571,0.9253826,0.85237247,0.90471935,0.9258419,0.92997444,5483.634711865173,1.0,1.0,1.0
123,1624940954.757077,203177984,-0.003873050503898412,0.048433399526402354,0.3755858230094115,0.937551,0.9357143,0.9325,0.9345664,0.9341071,0.92997444,4582.341172853061,1.0,1.0,1.0
124,1624941312.9438918,204816384,-0.000858794335120668,0.03848673931012551,0.1716044619679451,0.92607135,0.9265306,0.9389285,0.9403061,0.83915824,0.9299745,4586.2258189582535,1.0,0.9,1.0
125,1624941668.5248272,206454784,-0.0011954154178965837,0.01753794215619564,0.11500363300244014,0.9545409,0.95637757,0.83318883,0.9265306,0.84352046,0.9334184,4663.6085514789165,1.0,0.9,0.9
126,1624941988.3540483,208093184,0.0008193855367911359,0.6691074023644129,0.5527884041269621,0.9389286,0.94260204,0.89714277,0.9035714,0.75017864,0.94489795,5099.189406850736,1.0,0.8,1.0
127,1624942331.6295495,209731584,-0.0015645600603117298,0.5822023128469785,0.2644767730186383,0.9586735,0.9586735,0.91,0.9357143,0.8510969,0.94489795,4753.756226234892,1.0,0.9,1.0
128,1624942678.9966812,211369984,0.0006598373292945325,0.06318529951386154,0.18221073100964227,0.9591327,0.9632653,0.8753316,0.9345663,0.9334184,0.94145405,4722.829103576563,1.0,1.0,1.0
129,1624943047.138443,213008384,-0.002250551537144929,0.0017554286217394595,0.09253027196973562,0.9598214,0.9609694,0.88084173,0.9219388,0.94237244,0.94145405,4390.110283005939,1.0,1.0,1.0
130,1624943399.5209677,214646784,-0.00251738327400138,0.02253384612655888,0.3489638715982437,0.93204087,0.9345664,0.9334184,0.9403061,0.9334184,0.9380102,4549.701859360322,1.0,1.0,1.0
131,1624943730.6770818,216285184,0.004614883063671489,0.017369326048841078,0.17311668395996094,0.94880104,0.9494898,0.84250003,0.9380102,0.916199,0.9357143,4946.1104183624775,1.0,1.0,1.0
132,1624944101.820246,217923584,-0.0046124668830695255,0.04951901687309146,0.43328378597895306,0.9281378,0.9345664,0.9184949,0.9207908,0.9345663,0.9334184,4535.112703369698,1.0,1.0,1.0
133,1624944420.4737167,219561984,-0.002545340685173869,0.19212951386968294,0.49945971618096036,0.9152805,0.91390306,0.8606378,0.91964287,0.822398,0.91160715,5196.842881612666,1.0,0.9,1.0
134,1624944752.322888,221200384,-0.0028655572095885873,0.046610778042425714,0.6633514761924744,0.91780615,0.91964287,0.90426016,0.9380102,0.92698985,0.9276786,4821.178467228432,1.0,1.0,1.0
135,1624945065.785488,222838784,-0.0017258452038125445,0.03139538209264477,0.32668572540084523,0.92698985,0.9276786,0.92262757,0.93686223,0.9377807,0.9391582,5286.977886138039,1.0,1.0,1.0
136,1624945425.8289478,224477184,-0.0020938104329009852,0.0041875450309210764,0.19593837608893713,0.9341072,0.9322704,0.89874995,0.9219388,0.93204087,0.9334184,4547.231799592337,1.0,1.0,1.0
137,1624945763.4298394,226115584,-0.0006316690026627233,0.0790579211898148,0.15832958556711674,0.9393877,0.9460459,0.89599484,0.93915814,0.9253826,0.9265306,4875.852122047382,1.0,1.0,1.0
138,1624946101.903071,227753984,-0.004313096200348809,0.02510620727359007,0.2294253030170997,0.9563776,0.9575255,0.928597,0.9276786,0.92446434,0.9299745,4863.295708673175,1.0,1.0,1.0
139,1624946452.517639,229392384,-0.002438747265841812,0.0032037693260159963,0.13924449992676577,0.9527041,0.95293367,0.8384694,0.9311224,0.9373215,0.94145405,4661.9929199072085,1.0,1.0,0.9
140,1624946797.4080052,231030784,-0.0005755071567061046,0.01565956367024531,0.11173535976558924,0.95385206,0.95408165,0.9380102,0.9357143,0.94397956,0.94719386,4735.947720270333,1.0,1.0,1.0
141,1624947153.35172,232669184,-0.003957847860874608,0.0026956838458621255,0.28346747035781544,0.92446434,0.9253826,0.92308676,0.9299745,0.93272954,0.9403061,4603.0861119533965,1.0,1.0,1.0
142,1624947451.1469731,234307584,-0.0033165180357173085,0.3168577427665393,0.433463870237271,0.9586735,0.9632653,0.8544388,0.90931123,0.88290817,0.9207908,5553.075349123267,1.0,1.0,1.0
143,1624947769.3475366,235945984,-0.009713280693783114,0.21454658297200999,0.6719928756356239,0.907245,0.91849494,0.8734949,0.9345663,0.9405357,0.94145405,5127.540383602518,1.0,1.0,1.0
144,1624948113.1760106,237584384,-0.003682220723324766,0.013000904737661282,0.3917629010975361,0.9370918,0.9380102,0.83732146,0.9311224,0.94030607,0.9460459,4761.801843689364,1.0,1.0,0.9
145,1624948454.686159,239222784,-0.0017746781813912094,0.01559565511221687,0.10901480137060086,0.9471938,0.94489795,0.94076526,0.9380102,0.93387747,0.9311224,4732.284442713307,1.0,1.0,1.0
146,1624948829.649704,240861184,-0.0015654120749483507,0.012081329574963698,0.18363329706092676,0.94535714,0.94489795,0.9008163,0.9242347,0.9350256,0.9345664,4421.106159817637,1.0,1.0,1.0
147,1624949211.3499475,242499584,-0.0011178247611193608,0.056147006805986166,0.12294946455707152,0.9398469,0.9380102,0.9019643,0.9253826,0.9315817,0.93686223,4275.602231925401,1.0,1.0,1.0
148,1624949549.6165853,244137984,-0.003969444359730308,0.015645514708012342,0.3486613432566325,0.9311225,0.9322704,0.80426025,0.9276786,0.9334184,0.94260204,4877.121348451855,1.0,1.0,0.9
149,1624949893.3585153,245776384,-0.005948932366057609,0.10392589618762334,0.3638753456374009,0.89806116,0.9322704,0.9389286,0.94719386,0.9364031,0.9345664,4719.580506211407,1.0,1.0,1.0
150,1624950224.5312128,247414784,-0.0013120843602033954,0.07105618032316367,0.1681560886402925,0.95591843,0.9575255,0.8212501,0.94145405,0.9370918,0.9345664,4987.623330896992,1.0,1.0,0.9
151,1624950585.1164489,249053184,-0.0003680686835044374,0.28894296288490295,0.6746347993612289,0.6493877,0.7669643,0.82079077,0.9345663,0.94650507,0.94489795,4512.126191686251,0.8,1.0,0.9
152,1624950846.3462052,249987072,-0.003531325375661254,0.018092690346141655,0.21043378300964832,0.9467346,0.9494898,0.9132143,0.9391582,0.9382399,0.9391582,8553.327062104516,1.0,1.0,1.0
